address,lon,lat
"34 CASTLELYON AVE., NEWCASTLE, CO.DUBLIN",53.2998568,-6.4951167
"34 Millrace Avenue, Saggart, Co Dublin",53.2808072,-6.4509611
"35 SHENICK RD, SKERRIES, DUBLIN",53.56996275,-6.103671376616379
"36 THE AVENUE, CARRICKMINES WOOD, CARRICKMINES DUBLIN 18",53.259304799999995,-6.166080711563486
"37 ELM DR, WESTWOOD, BALLEA RD",0,0
"39 Mornington Court, Mornington",54.51116,-6.0803817
"4 ALMA PARK, MONKSTOWN VILLAGE, MONKSTOWN",0,0
"4 FIREHOUSE LANE, KILDARE, KILDARE",0,0
"4 Green Acre, Athenry",53.30823505,-8.7407895
"4 ST ANNES, URSULINE COURT",40.848679,-73.505044
"40 ARD NA MARA, CALLYSTOWN, CLOGHERHEAD",0,0
"41 ASSUMPTION RD, ATHLONE, WESTMEATH",53.4306443,-7.9408516
"42 SHENICK GR, SKERRIES, DUBLIN",53.5706646,-6.1030887621798335
"425 Ballyfermot Road, Ballyfermot",53.3426453,-6.358787
"43 Crosforge, Saggart",0,0
"45 CORBAWN DR, SHANKILL, DUBLIN 18",53.2361428,-6.1123013
"45 GLENFORT, POUND RD, CASTLEBAR",0,0
"47 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN 15",53.418731,-6.392971
"47 LIAM MELLOWS PARK, WEXFORD, WEXFORD",52.3303191,-6.478277006647756
"47 MOUNT TALLANT AVE, TERENURE, DUBLIN 6W",53.3152344625,-6.286584675
"476 COLLINS AVE, WHITEHALL, DUBLIN 9",53.38302325,-6.245457549999999
"48 Bargy Road, East Wall",53.3549985,-6.2307946
"5 AUBURN CLOSE, KILLINEY, DUBLIN",0,0
"5 Beachmount, Shore Road, Strandhill",0,0
"5 BELLFIELD VIEW, HAYNESTOWN, DUNDALK",0,0
"5 FIREHOUSE LANE, KILDARE, KILDARE",0,0
"5 HANSTED PLACE, LUCAN, DUBLIN",53.336403700000005,-6.451711728965696
"51 THE CHANTRIES, BALBRIGGAN, DUBLIN",53.5964676,-6.179926
"53 Stratton Grove, Adamstown",53.3385344,-6.464394
"55 DERHAM PK, BALBRIGGAN, DUBLIN",53.6043136,-6.1719912
"56 CARNLOUGH RD, CABRA, DUBLIN 7",53.3657285,-6.2932654
"59 CARRIGWELL, CARRIGNAVAR, CORK",51.9896232,-8.4751932
"6 COLLEGE HOUSE, THE PINES, BALLINASLOE",0,0
"6 haven court, donoughmore, ballyragget",0,0
"6 Ravenswood Green, Clonee",0,0
"6 SYLVAN RD, NEWCASTLE, GALWAY",0,0
"6 THE POPLAR, GRATTAN WOOD, DONAGHMEDE",0,0
"60 GLENMORE WOOD, MULLINGAR, WESTMEATH",53.5226844,-7.3218237
"62 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14",53.3046043,-6.275010249999999
"65 Crossforge, Saggart, Tallaght",0,0
"65 Meadow Bank, Ballinaneesahg, Cork Road",0,0
"65 Oak Glade, Blessington Road, Naas",0,0
"7 CHARVEY COURT, RATHNEW, WICKLOW",0,0
"72 ST DECLANS RD, MARINO, DUBLIN 3",0,0
"72 THE WALK, MOYGLARE HALL, MAYNOOTH",53.39149425,-6.59187345
"8 BRANDONDALE, GRAIGNAMANAGH",0,0
"8 Kilmoney Woods, Carrigaline",51.8056703,-8.4103793
"8 The Starlings, Shanganagh Road, Shankill",0,0
"81 Cooley Road, Drimnagh",0,0
"9 BLESSINGTON PLACE, DUBLIN 7, DUBLIN",53.3569986,-6.2672069
"9 DOIRE BHEAG, DERRYMULLEN, BALLINASLOE",0,0
"9 WESTON, MOOREFIELD RD, NEWBRIDGE",0,0
"93 BOWBRIDGE PLACE, KILMAINHAM, DUBLIN 8",0,0
"Ahabeg, Lixnaw",0,0
"AN OISEAN, OLD POST OFFICE, CLONSILLA DUBLIN 15",0,0
"ANNAGHILYMORE, HEADFORD, KILLARNEY",0,0
"APT 16, ELM PARK HOUSE, GRANGEWOOD DUBLIN 14",0,0
"APT 307, MOUNTKENNETH, DOCK RD",0,0
"Apt 308 Pier Head, Allins Quay, Youghal",0,0
"APT C13, BLOCK C, ST ANGELAS STUDENT RESIDENCES",0,0
"BALLYEDMOND WELLS, GOREY, WEXFORD",52.54443,-6.3497423
"BALLYMALOE, SHANAGARRY, MIDLETON",0,0
"BLOCK B, 42 WESTEND GATE, TALLAGHT",0,0
"CAHER, AGHADOE, KILLARNEY",0,0
"CARRIG RHU, 49 REVINGTON PARK, NORTH CIRCULAR RD",0,0
"CLUSKER HOUSE, CLUSKER WOODS, TARA",0,0
"COTTAGE, DOOEGA, ACHILL ISLAND",0,0
"CREGMORE, KILCOLGAN, CO GALWAY",0,0
"CULLENTRA, COOTEHILL ROAD, BALLYHAISE P.O.",0,0
"DERRYLEDIGAN, SCOTSTOWN, CO MONAGHAN",0,0
"Dromin, Dunleer",53.8418411,-6.4182622
"DROUM, GLENBEIGH",0,0
"DRUMEAGUE, BAILEBOROUGH, CO CAVAN",0,0
"DUN UISCE, GLANN ROAD, OUGHTARARD",0,0
"FAHYMORE SOUTH, BRIDGETOWN, CO. CLARE",0,0
"FEEVAGH, DYSART, ROSCOMMON",53.433333,-8.233333
"FOGHANAGHMORE, BALLINTUBBER",0,0
"GARRABEG, GORT, CO GALWAY",53.0658837,-8.8218897
"Gortunummera Village, Portumna",0,0
"GRANGECON HILL, GRANGECON, WICKLOW",0,0
"GRENAN, ATTANAGH, PORTLAOISE",0,0
"HAZELDENE, BLUEBALL, TULLAMORE",0,0
"Highfield Cottage, Ballinamona, The Ballagh  Enniscorthy",0,0
"KILMUCKLIN, TULLAMORE, OFFALY",53.3346867,-7.574052398776384
"KILTUBBRID ISLAND, KINNITTY, BIRR",0,0
"KNOCKANALLY LODGE, JOHNSTOWN, KILDARE",0,0
"KNOCKNAGOW, HEMPFIELD, ENNISCORTHY",0,0
"Liscromwell, Castlebar",53.86611295,-9.249995528859603
"LISGREY, VIRGINIA, CO CAVAN",53.85584875,-7.100300671694214
"Lisnakill, Butlerstown",0,0
"Loughlinstown, Mulhuddart",0,0
"MONASTERY VIEW, GLOVES MIDDLE, ATHENRY",0,0
"NAMASTE, OGHERMONG, CAHERSIVEEN",0,0
"Old Presbytery, South Mall, Lismore",52.1367709,-7.9298468
"PAIRC NA FANA, UNION HALL, CORK",0,0
"PAULBEG LODGE, PAULBEG, SHILLELAGH",0,0
"PETER ST, WESTPORT, MAYO",53.79841,-9.5257387
"POOLAHONEY LODGE, BALLYDUFF, ARKLOW",0,0
"RYEHILL, CARRICKBRACK RD, HOWTH",0,0
"SHAMBO, BORRIS-IN-OSSARY, CO LAOIS",0,0
"SILVER HILL, COURTMACSHARRY, BANDON",0,0
"The Cottage, Rahard, Ballyhooly",0,0
"THE GABLES, NEWTOWN, Co Kildare",50.7169947,-3.516886
"THE OAKS, ROSSNADOUGH, CAMROSS MOUNTRATH",0,0
"VILLA MARIA, SPANISH POINT, CO CLARE",0,0
"VILLA PARK, CLONNASTON, ENNISCORTHY",0,0
"WOODSIDE, DROMIN, CLOGHROE",51.9250476,-8.6164636
"7 RATHMORE PARK, POPES ROAD, CORK",0,0
"BALLYTOOHEY, TARMONBARRY, ROSCOMMON",0,0
"The Old Schoolhouse, Inishlacken Island, County Galway",0,0
"14 WILLIAM ST, KILKENNY",52.65135605,-7.254583956597935
"156 CLONKEEN CRESCENT, DUN LAOGHAIRE, DUBLIN",53.2774317,-6.1600717
"21 PUGIN PARK, TAGOAT, CO WEXFORD",52.2461181,-6.3859484
"84 EDGEWOOD LAWNS, BLANCHARDSTOWN, DUBLIN 15",0,0
"BROOKFIELD, COOLBAWN, NENAGH",0,0
"103 COUNTY MEADOWS, TUAM, CO GALWAY",0,0
"104 COUNTRY MEADOWS, TUAM, CO GALWAY",53.50830575,-8.859158235203454
"11 CATHEDRAL RD, CAVAN, CAVAN",53.9985726,-7.3598906
"11 THE GREEN, KILMINICHY, PORTLAOISE",0,0
"12 ST LAURENCES GROVE, CHAPELIZOD, DUBLIN 20",53.3456475,-6.3444376
"12 ST MARYS AVE, TAYLORS HILL RD, GALWAY",0,0
"12 WOODLANDS HALL, RATOATH, MEATH",53.5058556,-6.46907
"13 INISLINN, DROMISKIN, DUNDALK",0,0
"13 SUMMERFIELD CLOSE, BLANCHARDSTOWN, DUBLIN 15",53.3874591,-6.3859362714440016
"138 RATHCURRA CLOSE, GREEN ROAD, NEWBRIDGE",0,0
"139 DUN NA CARRAIGE, BLACKROCK, SALTHILL",0,0
"14 BEECH DR, MULLINGAR, WESTMEATH",53.5238357,-7.3236962
"14 DOLMEN MEWS, KILKENNY RD, CARLOW",0,0
"14 THE GREEN, KILMINCHY, PORTLAOISE",53.0439321,-7.264699675953851
"15 ARDCOLLUM AVENUE, ARTANE, DUBLIN 5",0,0
"16 MCELHONES CHALETS, DOWNINGS, DONEGAL",0,0
"17  The Mews, Whitethorn Grove, Kill",53.2476325,-6.5945464
"17 SEAMUS QUIRKE PARK, BALLINLOUGH, CORK",0,0
"200 Oldbridge Station, osberstown, Naas",0,0
"206 The Tramyard, Spa Road, Inchicore",0,0
"21 DEVINE CRESCENT, EDGEWORTHSTOWN, CO. LONGFORD",0,0
"23 SUNNY HILL, KENMARE, KERRY",0,0
"25 GROVENOR HOUSE APTS, MONKSTOWN RD, MONKSTOWN",0,0
"29 AUBURN VILLAGE, MULLINGAR, WESTMEATH",53.5223668,-7.3350375
"3 AILEACH VALLEY, BRIDGEND, DONEGAL",0,0
"30 BLARNEY ST, CORK, CORK",51.9048671,-8.5374607
"31 HAZELWOOD, BRIDGETOWN, WEXFORD",0,0
"33 THE ABBEY, CLASSES LAKE, OVENS",51.8822621,-8.6275402
"34 LISHEEN PK, PATRICKSWELL, LIMERICK",0,0
"36 LANESBOROUGH DR, FINGLAS, DUBLIN 11",53.4043297,-6.2929626
"3/4 Church Street, Skerries",53.5782381,-6.1074175
"4 Sandmere, South Shore Road, Rush",0,0
"4 THE GREEN, KILMINCHY, PORTLAOISE",53.0439321,-7.264699675953851
"42 TRADERS WHARF, USHERS QUAY, DUBLIN 8",0,0
"43 Mitchell Terrace, Athlone",0,0
"44MOUNTTOWN ROAD, MONKSTOWN, DUBLIN",0,0
"46 BOROIMHE BLACKTHORN, FOSTERSTOWN, SWORDS",0,0
"47 Mill Hill Lawns, Manorhamilton",0,0
"48 GURRANEBRAHER RD, GURRANEBRAHER, CORK",0,0
"5 DARTMOUTH TERRACE, RANELAGH, DUBLIN 6",0,0
"5 Oakwood Park, Lismonaghan, Letterkenny",0,0
"6 BELARMINE PARK, STEPASIDE",53.2576913,-6.2200173
"6 HAWTHORN, SKIBEREEN, CO CORK",0,0
"6 Oakfield Court, Naas, County Kildare",53.209722,-6.645
"66 CLOONMORE PK, DUBLIN 24, DUBLIN",53.2805065,-6.4026586499999985
"67 PEARSE GARDENS, SALLYNOGGIN, COUNTY DUBLIN",53.275703050000004,-6.142391050000005
"69 GLASNEVIN PARK, GLASNEVIN, DUBLIN 11",53.3900878,-6.2742038
"6B EDGEWATER APTS, STORE ST, TULLAMORE",0,0
"7 HIGHFIELD AVENUE, CORK",51.8909408,-8.4936954
"7 MANOR RD, PALMERSTOWN, DUBLIN 20",53.3513523,-6.3694268
"8 Glenair Manor, Delgany, County Wicklow",0,0
"8 SHREWSBURY, BELTURBET, CAVAN",0,0
"81 SWORDS RD, WHITEHALL, DUBLIN 9",53.38068105,-6.24598294151865
"83 Fairways, Tubbercurry",54.052840450000005,-8.710496601542104
"Apple Tree Cottage, Ramsgrange, New Ross",0,0
"Apt 323 Custom House Harbour, IFSC, Dublin 1",0,0
"BALLYBOY, GORT, CO GALWAY",0,0
"Ballylehane Upper, Wolfhill, Via Athy",0,0
"BATTERFIELD, FIRIES, KILLARNEY",0,0
"Brooklands, Borrisokane Road, Nenagh",0,0
"CASTLEFARM, DUNBOYNE, CO MEATH",0,0
"CLONMULLEN, LOUGHGLYNN, CASTLEREA",0,0
"CRANBROOK, KILBONANE, BEAUFORT",0,0
"CUSHCALLOW, BANAGHER, OFFALY",53.2032192,-7.965544535010377
"DUNDALK ROAD, CASTLEBLAYNEY, CO MONAGHAN",0,0
"DUNMOON NORTH, TALLOW, CO WATERFORD",0,0
"GARROUGH, CAHERDANIEL, CO KERRY",51.78138305,-10.083771054317754
"GOAT ISLAND, SHERINS CROSS, KILMALLOCK",0,0
"KILTYGERRY, BALLINAMORE, CO LEITRIM",54.06571015,-7.819983135914657
"KNOCKAVEALE, BANDON, CO CORK",51.7251136,-8.791531
"knockdommy, Moate",0,0
"KNOCKNASKEHA, KILLARNEY, KERRY",52.0804421,-9.386936539404937
"Lisnaglea, Stradone",53.97203865,-7.221281553003722
"MARIVILLE, CORTOBER, CARRICK ON SHANNON",0,0
"MOTA HOUSE, CALINAFERCEY, KILCLORGLIN",0,0
"NO 5 ALEXANDRA TERRACE, TERENURE, DUBLIN 6",0,0
"POULAVARE TULLYLEASE, CHARLEVILLE, CORK",0,0
"ROSE COTTAGE, DAROGUE, BALLYMAHON",0,0
"TAGHART SOUTH, SHECOCK, CO. CAVAN",0,0
"TULLY, STROKESTOWN, ROSCOMMON",0,0
"1 CHURCH ROAD, BORRISOKANE, CO TIPPERARY",0,0
"1 DUNVILLE CLOSE, RANELAGH, DUBLIN 6",53.3205178,-6.2569861
"10 BARTON CLOSE, CHURCHFIELDS, STRAFFAN",0,0
"10 CROMCASTLE CLOSE, KILMORE, DUBLIN 5",53.3939261,-6.2197205
"10 KILLARNEY ST, DUBLIN 1",53.3547726,-6.2477561
"10 MOUNT BELLEW GREEN, LUCAN, DUBLIN",53.35093825,-6.423418550000001
"12 LYNN RD, MULLINGAR, CO. WESTMEATH",53.51698465,-7.341484630344752
"12 Pacelli Road, Naas",53.2186039,-6.6698912
"12 Sarto Rise, Sutton",53.387477,-6.1411712
"129 BROADMEADOWS, SWORDS, DUBLIN",53.46523605,-6.2286183245176865
"13 BREWS HILL, NAVAN, MEATH",53.6513665,-6.6909731
"14 ROSS RD, ENNISCORTHY, WEXFORD",52.5017778,-6.5763156
"14 THOR PLACE, DUBLIN 7, DUBLIN",53.3527532,-6.2918709
"15 CASTLE STREET, DUNGARVAN, CO WATERFORD",52.0889891,-7.6165797
"15 FAIR ST HOUSE, FAIR ST, DROGHEDA",53.7163195,-6.3541272
"153 GRANGE HALL, DUNSHAUGHLIN, MEATH",53.51536865,-6.536077769898126
"173 LOWER GLANMIRE RD, CORK CITY, CORK",51.9029586,-8.4437197
"18 BELLEVUE HEIGHTS, FRANKFIELD, DOUGLAS",0,0
"18 CRESTWOOD, KILTERAGH, DOORADOYLE",52.6371969,-8.6376519
"19 BOTHAR AN FHAICHE, AN CHARRAIG DHUBH, CO BHAILE ÁTHA CLIATH",0,0
"2 HUNTSFIELD AVE, DOORADOYLE, LIMERICK",52.6328083,-8.6392742
"20 Mayeston Rise, Mayeston Hall, St. Margaret's Road",53.4061514,-6.2867925
"20 Seamount Abbey, Malahide",0,0
"21 Prospect Avenue, Mullingar",53.5241759,-7.3281775
"22 KINGSTON WALK, BALLINTEER, DUBLIN 16",53.2710586,-6.2515979999999995
"22 NEWBURY GROVE, CLONSHAUGH DUBLIN 17, DUBLIN",0,0
"23 Northumberland Avenue, Dun Laoghaire",53.289172300000004,-6.136245699999998
"23 O'NEILL STREET, CARRICKMACROSS, CO. MONAGHAN",53.9760161,-6.7166104
"24 OLD MUIRHEVNA, DUBLIN RD, DUNDALK",0,0
"25 Bellflower Close, Carrigaline, Co. Cork",51.8060859,-8.3874093
"25 Seafield Road, Blackrock",53.30851915,-6.208043488191153
"26 ST JOHNS AVE, CLONDALKIN, DUBLIN 22",53.3162514,-6.4002456
"28 PINE AVE, WESTMINSTER PARK, FOXROCK DUBLIN 18",0,0
"28 The Sands, Balybunion",0,0
"29 ANNE DEVLIN AVE, RATHFARNHAM DUBLIN 14, DUBLIN",53.2906173,-6.3018538
"29 MARDYKE ST, ATHLONE, WESTMEATH",53.4231289,-7.93632
"2a Edgewater Apts, Convent Road, Tullamore",0,0
"3 CARRAIG CRAOBH, CRIEVESMITH LETTERKENNY, DONEGAL",0,0
"36 GRANGE COURT, POLLERTON, CARLOW",0,0
"36 LEIN ROAD, HARMONSTOWN, DUBLIN 5",0,0
"36 Seabrook, Brook Lane, Rush",53.5270597,-6.1026695
"39 DUN ESKER, POOLBOY RD, BALLINASLOE",0,0
"4 DROIM NA COILLE PLACE, BALLYOWEN, CO DUBLIN",0,0
"4 Gledswood Close, Clonskeagh, Dublin 14",53.3042741,-6.2369655
"4 UPPER CHERRYFIELD AVE, RANELAGH, DUBLIN 6",0,0
"43 DUNVILLE AVE, RANELAGH, DUBLIN 6",53.32074496,-6.25781902
"44 CARRIGDHOUN, WATERPARK, CARRIGALINE",0,0
"44 RIDGEWOOD GREEN, FOREST LITTLE RD, SWORDS",53.4454582,-6.2485822
"44 Upper Clanbrassil Street, Dublin 8",0,0
"44 Upper Clanbrassil Street, Dublin 8",0,0
"49 Seafield Road East, Clontarf",53.3639591,-6.1934657
"52 EATON WOOD COURT, SHANKILL, DUBLIN 18",53.2335705,-6.1180924
"54 MAPLE DRIVE, ARCHERSTOWN WOOD, ASHBOURNE",53.5133361,-6.3878995
"55 Milford Park, Ballinabranna",0,0
"55 The Grove, Hanstead, Lucan County Dublin",0,0
"56 Old Balreask Woods, Navan",0,0
"57 Beechwood Avenue Lower, Ranelagh, Dublin 6",53.323180550000004,-6.254543966189234
"6 BALLYMACOOL WOOD, LETTERKENNY, DONEGAL",0,0
"60 KILDONAN AVE, FINGLAS, DUBLIN 11",53.3913586,-6.3081506
"62 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9",53.3677098,-6.2607568
"63 Belvedere Grove, Wexford",52.335619050000005,-6.478164428917468
"69 CASTLE MANOR, BALLMAKENNY ROAD, DROGHEDA",0,0
"8 THE CLOISTERS, JOHNS HILL, WATERFORD",0,0
"82 BRUACHLAN, WESTBURY, CLARE",0,0
"APT 2 BLOCK 6, COLLEGE FARM ST, NEWBRIDGE",0,0
"APT 43 BLOCK C PARKSIDE, ABBEYLEIX ROAD, PORTLAOISE",0,0
"Apt. 43 The Pavilion, Roebuck Hill, Mount Merrion",0,0
"BALLINCLOGHER, LISNAW, CO KERRY",0,0
"BIRCH HILL, BALLYCULLEN, ASHFORD",0,0
"BROOKLEA, MILITARY RD, BIRR",0,0
"Carrickacromin, Tunnyduff, Bailieborough",0,0
"CHAPEL ROAD, CASTLEFINN, DONEGAL",54.8033847,-7.5931697
"CHURCH ROAD, BORRISOKANE, TIPPERARY",52.99975125,-8.1329107015534
"CLOUGHPHILIP, TOWER, BLARNEY",0,0
"CONVENT RD, CAHIR, TIPPERARY",52.2755946,-7.9960126
"CURRANSTOWN, CLONMEL, TIPPERARY",0,0
"DEER KEEPERS LODGE, KILSHANE, TIPPERARY",0,0
"DOONEEN, CRECORA, LIMERICK",52.59075115,-8.672617940681688
"DROMREE, MACROOM, CORK",51.931320549999995,-8.965753675775153
"EAST END, RATHMORE, KERRY",0,0
"EAST MAIN STREET, LISMORE, CO WATERFORD",52.1382032,-7.9282389
"FOUR SEASONS, WESTMINISTER ROAD, FOXROCK",0,0
"INNY VIEW, THE HILL, BALLYMAHON",53.545481,-7.8027638
"KILBREAN, KILCUMMIN, KILLARNEY",0,0
"KILCOLMAN RD, BALLAGHADERREEN, ROSCOMMON",53.904316050000006,-8.566731105456036
"KNOCKANOOCRA UPPER, KNOCKANANNA, ARKLOW",0,0
"KYLEMEELAHAN, LUSMAGH, BANAGHER",0,0
"Lettermakenny, Stranorlar",54.828333,-7.787222
"Magheracloy, St. Johnston",0,0
"No. 4 Ballycasheen, Killarney",52.05486895,-9.488976982775199
"No. 8 Courthouse Square, Clifden",0,0
"PORTALEEN BRAE, GLENGAD, MALIN",0,0
"PYNES, CARRIGNACUNNA, MALLOW",0,0
"PYNES, CARRIGNACUNNA, MALLOW",0,0
"RADHARC NA LOCHA, TAWNAGHMORE, FOXFORD",0,0
"ST JUDES, CONVENT RD, DUNMORE EAST",0,0
"ST MARTINS, BLACKWOOD, ROBERSTOWN",0,0
"1 GLEANN BUILDING, HALFWAY, BALLINHASSIG",0,0
"10 CASTLE ELMS, COOLOCK DUBLIN 17, DUBLIN",53.394326,-6.1980537
"10 NUENNA COURT, FRESHFORD, KILKENNY",52.7320656,-7.4051307
"10B ST BRIDGETS TERRACE, PROSPECT HILL, GALWAY",0,0
"117 RATOATH RD, CABRA WEST, DUBLIN 7",53.3629823,-6.2985052
"137 CLONMACNOISE RD, DUBLIN 12, DUBLIN",53.3218914,-6.301433121814405
"14 NEWBERRY GROVE, NEWBERRY, MALLOW",0,0
"15 ST JOHNS COURT, CLONDALKIN, DUBLIN 22",53.31686405000001,-6.4046207492304275
"15 The Lawns, Moyglare Hall, Moyglare Road",0,0
"16 PARK DRIVE LAWN, CASTLEKNOCK, DUBLIN 15",53.37714965,-6.3671885
"16 WILLIAM ST, WEXFORD, WEXFORD",52.33191595,-6.452029258416568
"17 CASTLEOAKS, CASTLE RD, BANDON",0,0
"17 CREGGA COURT, ELPHIN, CO ROSCOMMON",0,0
"17 FAIRY MOUNT AVE, KNGSCOURT, CAVAN",0,0
"19 FATHER RUSSELL COURT, FATHER RUSSELL RD, LIMERICK",0,0
"19 LINTOWN GROVE, LINTOWN HALL, KILKENNY",52.6615982,-7.240092
"2 COIS LOCHA, CARRIGALLEN, LEITRIM",53.979956,-7.6500473
"20 ARDILUAN GREEN, MULLINGAR, WESTMEATH",0,0
"20 SEAPOINT, OLD BRITTAS RD, WICKLOW TOWN",0,0
"23 Hillcrest, Stonebridge, Dromahair",0,0
"23 WESTGATE, BIRR, OFFALY",53.0876228,-7.9111205
"24 FOXBURY, GOLF LINKS RD, BETTYSTOWN",0,0
"26 ST PATRICKS RD, DRUMCONDRA, DUBLIN 9",53.9334286,-6.7164185
"27 DUNLOCHA COTTAGES, BLACKROCK, CORK",51.8957076,-8.4055035
"27 KILLEGLAND MEADOWS, KILLEGLAND ST, ASHBOURNE",0,0
"28 Oak Apple Green, Rathgar",53.3108776,-6.2714554
"29 BELARMINE CLOSE, ENNISKERRY ROAD, STEPASIDE",0,0
"29 MARKET SQ, GREEN ST, DUBLIN 1",0,0
"2B CLONMORE GROVE, TRALEE, KERRY",52.2649991,-9.696411
"3 Brandon Square, Waterville, Blanchardstown",53.3933372,-6.3649027
"32 CHERRYGARTH, TREES RD, MOUNT MERRION",0,0
"36 FOXFIELD, CARRICKMACROSS, MONAGHAN",0,0
"36 TARA COURT, BALBRIGGAN, DUBLIN",53.60867085,-6.19040079654077
"368 MARKET MEWS, MARYBOROUGH VILLAGE, PORTLAOISE",53.036478450000004,-7.325276151584994
"38 DUN ESKER, POOLBOY RD, BALLINASLOE",0,0
"38 GROVE ISLAND, LIMERICK",52.66759475,-8.617838620087756
"39 OLD CONNELL WEIR, NEWBRIDGE, KILDARE",53.195975,-6.785013
"39 SANDYCOVE PHASE 1, BALLYMONEY, GOREY",0,0
"4 College Square, Wainsfort Manor Drive, Terenure Dublin 6w",0,0
"4 Lana Croke, Dun Chormaic  Dualla Road, Cashel",0,0
"4 NUEANNA COURT, FRESHFORD, CO. KILKENNY",0,0
"40 ABBERLEY, KILLINEY, DUBLIN",53.2484451,-6.121830362153846
"42 OAKLEIGH WOOD, DOORADOYLE, LIMERICK",0,0
"43 OAKLEIGH WOOD, DOORADOYLE, LIMERICK",0,0
"43 Tailteann Court, Longford Road, Mullingar",0,0
"44 OCONNELL ST, DUNGARVAN, WATERFORD",52.0895239,-7.6237651
"5 Marine Villas, Monkstown",0,0
"5 PARK VIEW, DROGHEDA, LOUTH",53.7149877,-6.3524183
"52 BARRYMORE AVE, COBH, CORK",0,0
"53 WEST COURTYARD, TULLYVALE, DRUID VALLEY",0,0
"58 PERCY LANE, DUBLIN 4",53.336146,-6.2405111
"6 Ballyguile More, Greenhill Road, Wicklow Town",0,0
"6 OAKLEIGH, DROGHEDA ST, BALBRIGGAN",0,0
"6 ROS MOR, KILMALLOCK RD, LIMERICK",0,0
"68 St Josephs Terrace, Sligo",54.26571235,-8.473031213415002
"69 HAMPTON WOOD ROAD, DUBLIN 11",53.4050212,-6.2904717
"7 ROSSBRACKEN, SHANNON, CO CLARE",0,0
"7 THE ASPENS, SHANGANAGH RD, KILLINEY",0,0
"71 IVY COURT, BEAUMONT WOODS, DUBLIN 9",0,0
"71 Monasteraboice Road, Crumlin, Dublin 12",0,0
"76 LA VALLEE, BRAY, WICKLOW",53.1961853,-6.1316361
"76 SAILIN, WELLPARK, GALWAY",53.281646949999995,-9.028899351050782
"78 THE PADDOCKS, NEWCASTLEWEST, LIMERICK",0,0
"8 TUAR NA GREINE, ARD NA GROI, TRAMORE",0,0
"ANNAGH, KINGSCOURT, CAVAN",53.913256950000005,-6.811059533666965
"Apartments 18 and 18A, Harley Wood, Togher",0,0
"APT 1, 84 CORK ST, DUBLIN 8",0,0
"APT 2, 84 CORK ST, DUBLIN 8",0,0
"APT 3, 84 CORK ST, DUBLIN 8",0,0
"Apts 16  16A  17  17A  19 and 19A, Harley Wood, Togher",0,0
"ARTHURSTOWN, ARDEE, CO LOUTH",53.9112167,-6.5848012
"BALLYMACKEOGH, NEWPORT, COUNTY TIPPERARY",52.70470945,-8.445143492509981
"BOTNEFAY, FOXFORD, CO MAYO",0,0
"COOLADE, CASTLECOMER, KILKENNY",0,0
"DERRYCRICKET, TULLAMORE, CO OFFALY",0,0
"DOOHOMA, BELMULLET, CO MAYO",0,0
"DROM, TAHILLA, DUKERRON SOUTH",0,0
"EDENBURT, VIRGINIA, CAVAN",53.7803381,-7.0179899
"FIGLASH, CARRICK ON SUIR, TIPPERARY",52.3744254,-7.44118361793099
"Gardenstown, Lanesboro",0,0
"JORISTOWN, KILLUCAN",0,0
"KILLEEN SOUTH, BALLYSHRULE, BALLINASLOE",0,0
"KILLOUGHTER, ASHFORD, WICKLOW",0,0
"LAKESIDE COTTAGE, CAVETOWN, CROGHAN",0,0
"LE JARDIN, 44 WILTON GARDENS, WILTON",0,0
"LEAHIES, FOYNES, LIMERICK",0,0
"MAIN STREET, DUNFANAGHY, DONEGAL",55.1833879,-7.9717773
"MOOROCK, BALLYCUMBER, OFFALY",53.3425581,-7.708763603324746
"NO 10, BALLYCLARE, BALLEYLEAGUE",0,0
"No. 21 Oakport, Cootehall",53.9825,-8.153611
"PEAKROE, ATHENRY, GALWAY",53.33292645,-8.824743414985099
"SOMERTON, 3 THE BAWN, GREYSTONES",0,0
"STONEY ACRE, BALLYREGAN, CRAANFORD",0,0
"Unit 31 Bremore, Pastures Drive, Hamlet Lane  Balbriggan",0,0
"Windyridge, Rochestown Road, Cork",0,0
"1 FRIARSLEASE, CASTLECOMER ROAD, KILKENNY",0,0
"1 SEAFIELD CLOSE, CLONTARF, DUBLIN 3",0,0
"1 Woodbury, Boreenmanna Road",51.8919602,-8.4623337
"1 WOODSTOCK STREET, ATHY, CO KILDARE",52.99267495,-6.990152
"10 SIMMONS PLACE, OFF NORTH CIRCULAR RD, DUBLIN 1",0,0
"10 THE WILLOWS, RIVERBANK, ANNACOTTY",0,0
"102 GREENHILLS, BALLINA, CO. MAYO",0,0
"107 UPR RATHMINES RD, RATHMINES, DUBLIN 6",53.3131839,-6.2635835
"112 THE ELMS, SHANGANAGH ROAD, KILLINEY",0,0
"119 CASTLE HEATH, SWORDS RD, MALAHIDE",0,0
"12 CASTLELYON DR, NEWCASTLE, DUBLIN",53.3002229,-6.4940637
"12 MODEL VILLAGE, DRIPSEY, CORK",51.9253008,-8.7442691
"12 Shanacloon, Ballinagare",0,0
"125 BALLYSHANNON RD, KILMORE WEST, DUBLIN 5",53.3938145,-6.2297651
